,Feeder_Category,CABLE_SIZE,No_of_times_exceeded_60_,LENGTH_OF_CABLE_MTRS_,NO__OF_JOINTS,AGE_YRS_,PILC,XLPE,DATE_ONLY,Average_Current,Peak_Current,Average_voltage,Peak_Voltage,target,Avg_Heat_Index,Peak_HI,Avg_humidity,Max_Humidity,Avg_TEMP,Max_TEMP,New_Summer,New_Monsoon,New_Winter,Feeder,Switch,Section Id,Pathid,Lat,Long,Feeder_Switch_ID_V1
201,1,2,0,737.0,11.0,42.0,1,1,19-04-2017,28.946875,62.79,11.138125,11.35,1,36.05568554,43.41174303,75.120625,84.86,29.94614583,33.71,1,0,0,30850,11932,11932-13671-2,Park Society,19.1237591,72.87555559,30850_11932_202
202,2,0,0,264.3,4.0,15.0,1,1,16-07-2017,100.213125,126.86,11.10729167,11.39,0,32.38096315,39.03232527,84.13239583,91.31,27.87270833,30.8,0,1,0,30850,11932,11932-13671-2,Vile Parle East,19.138506,72.87507036,30850_11932_203
203,2,0,0,633.7,2.0,22.0,1,1,18-07-2017,39.34677083,118.41,11.04885417,11.29,1,26.44513922,28.85685899,95.17395833,95.93,25.35052083,26.22,0,1,0,30850,11932,11932-13671-2,Navneeth Colony,19.9303137,72.87683763,30850_11932_204
204,0,0,0,550.0,5.0,12.0,1,1,30-07-2017,69.71375,90.04,11.0915625,11.3,0,32.97859602,39.63330076,83.8509375,88.96,28.11479167,31.02,0,1,0,30850,11932,11932-13671-2,Vahatuk Nagar,19.9330557,72.87603293,30850_11932_205
205,0,2,0,930.0,15.0,42.0,1,1,13-01-2016,17.79854167,44.99,11.03770833,11.27,1,26.10745532,30.32577372,61.936875,77.2,25.05572917,30.0,0,0,1,30850,11932,11932-13671-2,Prathmesh Complex,19.9654097,72.87556613,30850_11932_206
206,2,0,0,641.4,3.0,39.0,1,0,06-05-2016,86.2465625,137.1,11.08958333,11.32,0,36.80123391,43.7078568,81.7521875,88.43,29.586875,32.63,1,0,0,30850,11932,11932-13671-2,Ambivali,19.8944047,72.87302603,30850_11932_207
207,0,2,0,339.3,10.0,22.75098814229249,1,1,06-05-2016,82.77479167,98.73,11.00958333,11.22,0,36.80123391,43.7078568,81.7521875,88.43,29.586875,32.63,1,0,0,30850,11932,11932-13671-2,Amboli,19.3602427,72.87615333,30850_11932_208
208,0,1,0,1170.5,1.0,9.0,0,1,21-06-2016,110.0059375,132.52,11.05697917,11.25,0,32.86370066,41.28198505,93.64739583,100.0,27.62302083,30.7,1,0,0,30850,11932,11932-13671-2,Kevni Pada,19.2994897,72.87913743,30850_11932_209
209,1,1,0,1710.0,3.0,12.0,0,1,28-07-2016,81.96333333,110.84,11.04291667,11.31,0,27.83270833,35.34,97.96291667,100.0,25.83510417,28.46,0,1,0,30850,11932,11932-13671-2,Vahatuk Nagar,19.2662657,72.87101943,30850_11932_210
210,0,2,0,1078.3,10.0,42.0,1,0,04-08-2016,57.84479167,65.92,10.98927083,11.19,0,32.26591212,38.1185355,96.22322917,100.0,27.2721875,29.51,0,1,0,30850,11932,11932-13671-2,Azad Nagar,19.3959827,72.87221333,30850_11932_211
211,0,0,0,715.4,5.0,20.0,1,1,06-08-2016,11.4065625,35.24,11.0334375,11.21,1,30.90579388,35.47782907,98.99916667,100.0,26.75416667,28.19,0,1,0,30850,11932,11932-13671-2,Natwar Nagar,19.4417797,72.87401703,30850_11932_212
212,1,0,3,2206.0,18.0,32.0,1,1,08-08-2016,50.47020833,317.0,11.130625,11.38,1,32.6444564,37.24728738,95.44989583,100.0,27.40270833,29.08,0,1,0,30850,11932,11932-13671-2,Railway Colony,19.0045194,72.87639956,30850_11932_213
213,0,2,0,339.3,10.0,22.75098814229249,1,1,29-09-2016,57.86708333,74.32,11.00041667,11.22,0,32.44260707,37.75986236,91.82385417,100.0,27.59395833,29.92,0,1,0,30850,11932,11932-13671-2,MHADA Colony,19.001172,72.87684938,30850_11932_214
214,0,1,0,450.0,2.0,11.0,0,1,18-10-2016,60.51645833,82.33,11.04625,11.3,1,37.54003547,47.11194256,81.71604167,91.89,29.90302083,34.21,0,1,0,30850,11932,11932-13671-2,Mhada Colony,19.000638,72.87716444,30850_11932_215
215,0,0,0,483.0,5.0,34.0,1,1,03-11-2016,65.0940625,133.69,10.97041667,11.2,1,29.81311091,34.47322561,58.04072917,70.36,28.5628125,34.02,0,0,1,30850,11932,11932-13671-2,T E Colony,19.006291,72.87972245,30850_11932_216
216,0,0,0,571.9,8.0,18.0,1,1,21-11-2016,51.8146875,112.94,10.83916667,11.05,1,28.49028552,33.88266809,60.24291667,83.25,27.75802083,34.3,0,0,1,30850,11932,11932-13671-2,Gulmohar Colony,19.020237,72.87283399,30850_11932_217
217,2,0,0,835.1,8.0,15.0,1,1,13-01-2017,35.81333333,49.23,11.0134375,11.27,0,24.58506088,29.69651179,60.73177083,84.11,22.2428125,30.22,0,0,1,30850,11932,11932-13671-2,T E Colony,19.0483089,72.87255838,30850_11932_218
218,0,2,0,1448.0,26.0,34.0,1,1,01-02-2017,19.1140625,55.18,10.98229167,11.38,1,27.9293146,34.35076887,51.08822917,64.3,26.65364583,33.4,0,0,1,30850,11932,11932-13671-2,MHADA Colony,19.056341,72.87054082,30850_11932_219
219,0,1,5,2125.0,13.0,11.0,0,1,14-02-2017,92.66447917,317.0,11.0315625,11.28,1,28.32307668,37.42805295,56.4003125,72.07,27.10447917,35.12,0,0,1,30850,11932,11932-13671-2,Gulmohar Colony,19.05817,72.87981613,30850_11932_220
220,1,1,0,199.3,3.0,22.75098814229249,1,1,17-04-2017,1.253125,3.01,11.04895833,11.47,1,35.73891075,43.35240819,76.41052083,85.36,29.70447917,33.43,1,0,0,30850,11932,11932-13671-2,MHADA Colony,19.0739149,72.87567157,30850_11932_221
221,1,0,0,1150.0,7.0,22.75098814229249,1,1,12-05-2017,45.2684375,80.37,11.18791667,11.4,1,39.87052478,47.30351388,76.73822917,84.91,31.07333333,34.14,1,0,0,30850,11933,11936-11933-3,Adarsh Nagar,19.1038198,72.87758003,30850_11933_222
222,1,2,0,1089.54,13.0,33.0,1,0,15-05-2017,28.79854167,65.73,10.76802083,10.96,1,38.38658747,44.95507945,75.3209375,83.99,30.77864583,33.89,1,0,0,30850,11933,11936-11933-3,Prathmesh Complex,19.149668,72.87427721,30850_11933_223
223,2,1,2,2151.4,7.0,22.75098814229249,0,1,30-05-2017,51.2559375,194.83,11.04697917,11.22,1,41.33553481,47.62043372,77.76395833,84.91,31.40885417,34.28,1,0,0,30850,11933,11936-11933-3,Shastri Nagar,19.1539191,72.87394984,30850_11933_224
224,0,0,3,1074.5,13.0,42.0,1,0,31-05-2017,41.5834375,160.45,10.99177083,11.2,1,41.58035192,47.81554005,76.39,83.23,31.66927083,34.88,1,0,0,30850,11933,11936-11933-3,Sainik Nagar,19.9329557,72.87602293,30850_11933_225
225,0,2,0,1180.8,19.0,42.0,1,0,02-06-2017,86.92708333,93.46,10.97989583,11.21,0,38.75633893,47.68128625,79.2171875,91.67,30.52322917,34.74,1,0,0,30850,11933,11936-11933-3,Ambivali,19.9523147,72.87613963,30850_11933_226
226,1,0,0,414.0,1.0,34.0,1,1,17-07-2017,79.155,96.6,11.05302083,11.26,0,25.84065422,30.34948767,93.1778125,95.44,25.09729167,26.8,0,1,0,30850,11933,11936-11933-3,Bhudargarh Colony,19.9779306,72.87477413,30850_11933_227
227,2,0,7,687.1,6.0,42.0,1,0,27-05-2016,100.2955208,145.02,11.00239583,11.27,1,42.34956794,49.03189411,81.31739583,88.75,31.3375,34.09,1,0,0,30850,11933,11936-11933-3,Vahatuk Nagar,19.9107927,72.87622133,30850_11933_228
228,2,1,7,1535.0,26.0,29.0,1,1,07-07-2016,58.50625,139.6,11.06822917,11.38,1,33.89572917,37.25,95.97177083,100.0,27.74479167,28.79,0,1,0,30850,11933,11936-11933-3,Azad Nagar,19.8856477,72.87599273,30850_11933_229
229,2,0,0,641.4,3.0,39.0,1,0,18-08-2016,91.6234375,121.85,11.10635417,11.33,0,34.2904455,41.84091599,93.52489583,100.0,28.02208333,30.75,0,1,0,30850,11933,11936-11933-3,Seven Bunglow,19.3367794,72.8752963,30850_11933_230
230,0,0,7,1381.0,24.0,25.0,1,1,03-10-2016,41.70375,175.21,10.9434375,11.19,1,27.57297169,29.91329209,97.95302083,100.0,25.7553125,26.45,0,1,0,30850,11933,11936-11933-3,Navneeth Colony,19.3371794,72.8753363,30850_11933_231
231,1,0,4,436.1,9.0,42.0,1,1,07-10-2016,93.19166667,146.44,11.053125,11.26,0,31.23974314,39.21212459,93.67760417,100.0,27.1321875,30.23,0,1,0,30850,11933,11936-11933-3,Four Bungalows,19.3372794,72.875763,30850_11933_232
232,0,1,0,1170.5,1.0,9.0,0,1,12-11-2016,95.976875,128.42,11.01604167,11.28,0,27.89160104,34.47344081,61.56625,81.25,26.72072917,33.34,0,0,1,30850,11933,11936-11933-3,Amboli,19.3076617,72.87258913,30850_11933_233
233,1,0,0,1114.0,12.0,20.0,1,0,11-12-2016,38.8790625,49.08,10.9853125,11.18,0,27.47265788,33.1224794,55.28166667,79.34,26.24770833,33.18,0,0,1,30850,11933,11936-11933-3,Gaothan,19.3471797,72.87555003,30850_11933_234
234,1,2,7,1463.13,9.571917808219178,21.0,1,1,22-03-2017,46.01677083,74.65,10.70875,11.0,1,30.28341691,37.64308565,63.6021875,81.3,28.4875,33.02,1,0,0,30850,11933,11936-11933-3,Gilbert Hill,19.3736237,72.87718403,30850_11933_235
235,2,1,2,2151.4,7.0,22.75098814229249,0,1,07-06-2017,75.12958333,189.55,11.06645833,11.4,1,36.04250221,44.03983997,77.4309375,88.51,29.71552083,33.91,1,0,0,30850,11933,11936-11933-3,Versova,19.3783337,72.87780203,30850_11933_236
236,0,1,0,1800.0,15.0,5.0,0,1,27-06-2017,106.3958333,146.97,11.00708333,11.34,0,31.19659448,37.55889959,88.98333333,93.69,27.21447917,29.81,1,0,0,30850,11933,11936-11933-3,Lohana Colony,19.3158217,72.87761083,30850_11933_237
237,1,1,0,1836.8,20.0,22.75098814229249,1,1,03-07-2017,31.5359375,95.67,6.001770833,11.29,1,35.44976397,42.94025493,84.23822917,92.58,28.9734375,32.03,0,1,0,30850,11933,11936-11933-3,Gaondevi Dongri,19.3099737,72.87819053,30850_11933_238
238,1,1,0,1820.0,8.0,5.0,0,1,29-03-2016,19.97052083,90.73,11.09322917,11.37,1,32.91358085,39.90476696,69.651875,84.13,29.2896875,33.47,1,0,0,30850,11933,11936-11933-3,Sagar City,19.2661657,72.87100943,30850_11933_239
239,0,1,0,533.1,5.0,22.75098814229249,0,1,09-05-2016,34.955625,50.1,11.049375,11.25,0,37.99340927,45.33845691,83.20052083,90.32,29.90302083,33.45,1,0,0,30850,11933,11936-11933-3,D.N.Nagar,19.4134827,72.87297473,30850_11933_240
240,1,0,7,1538.58,13.0,21.0,1,1,06-06-2016,55.29510417,158.02,11.06302083,11.23,1,42.39300655,48.73994901,83.04447917,89.96,31.15229167,33.69,1,0,0,30850,11933,11936-11933-3,Shree Ram Nagar,19.4416797,72.87400703,30850_11933_241
241,0,0,7,2457.9,15.0,18.0,1,0,24-06-2016,67.61927083,147.74,11.00479167,11.32,1,32.62931506,42.41436965,95.79291667,100.0,27.39083333,30.79,1,0,0,30850,11933,11936-11933-3,Juhu Scheme,19.3973857,72.87985583,30850_11933_242
242,1,0,0,909.0,21.0,23.0,1,0,25-06-2016,43.2015625,130.18,10.98947917,11.3,1,29.23648954,34.93459955,97.8003125,100.0,26.30260417,28.19,1,0,0,30850,11936,11936-11933-3,Dhangar wadi,19.4066817,72.87999853,30850_11936_243
243,0,0,0,1083.4,7.0,22.75098814229249,1,0,24-08-2016,106.3734375,138.47,10.99052083,11.19,0,33.01469946,40.65234163,96.28239583,100.0,27.49104167,30.12,0,1,0,30850,11936,11936-11933-3,Kapaswadi,19.4258267,72.87021623,30850_11936_244
244,2,0,4,651.96,3.0,24.0,1,1,27-09-2016,102.4946875,142.47,11.02083333,11.26,0,31.89693811,37.46172341,95.26604167,99.93,27.1559375,29.04,0,1,0,30850,11936,11936-11933-3,Parsi Colony,19.4618547,72.87014033,30850_11936_245
245,2,0,0,699.0,3.0,42.0,1,1,09-12-2016,61.59729167,82.52,11.10447917,11.35,0,27.85883811,33.68186181,57.11635417,74.53,27.02427083,33.04,0,0,1,30850,11936,11936-11933-3,Ganga Vihar,19.4649577,72.87965753,30850_11936_246
246,0,1,0,533.1,5.0,22.75098814229249,0,1,06-02-2017,26.78583333,39.55,11.14770833,11.28,0,24.87045431,29.88047148,66.4615625,79.92,23.94802083,29.01,0,0,1,30850,11936,11936-11933-3,Yadav Nagar,19.4830649,72.87014464,30850_11936_247
247,0,0,7,1074.5,13.0,42.0,1,0,19-04-2017,41.859375,278.03,11.01958333,11.24,1,36.05568554,43.41174303,75.120625,84.86,29.94614583,33.71,1,0,0,30850,11936,11936-11933-3,Munshi Nagar,19.5166357,72.87217723,30850_11936_248
248,0,1,0,1021.0,11.0,12.0,0,1,06-05-2017,91.370625,108.69,11.07479167,11.24,0,38.90666632,48.06564009,76.95270833,85.26,30.74,34.47,1,0,0,30850,11936,11936-11933-3,Marol MIDC Industry Estate,19.5449347,72.87259303,30850_11936_249
249,0,1,0,533.1,5.0,22.75098814229249,0,1,05-07-2017,10.29947917,20.61,11.14947917,11.34,1,35.82752635,42.76367886,82.49,88.91,29.18895833,31.98,0,1,0,30850,11936,11936-11933-3,Mota Nagar,19.5703727,72.8728663,30850_11936_250
250,1,0,0,1276.3,6.0,22.0,1,0,12-03-2016,80.8315625,118.34,10.821875,11.12,0,29.39341772,34.41570119,65.74979167,80.11,27.7471875,31.42,1,0,0,30850,11936,11936-11933-3,Marol Naka,19.5506727,72.87289663,30850_11936_251
251,2,1,0,145.0,0.0,12.0,0,1,11-05-2016,71.2609375,87.4,11.13916667,11.34,0,38.97306156,46.02198672,85.3740625,94.77,29.99697917,33.07,1,0,0,30850,11936,11936-11933-3,Marol Village,19.5510727,72.87293663,30850_11936_252
252,2,0,0,641.4,3.0,39.0,1,0,18-07-2016,95.36625,134.35,11.11302083,11.31,0,31.561875,36.39,98.32322917,100.0,26.97895833,28.62,0,1,0,30850,11936,11936-11933-3,Tarun Bharat,19.5513727,72.87296663,30850_11936_253
253,0,0,0,850.0,17.0,41.0,1,1,07-08-2016,25.22145833,37.29,11.08708333,11.3,1,31.38821023,37.81135972,96.79239583,100.0,26.98135417,29.02,0,1,0,30850,11936,11936-11933-3,Chakala,19.5503727,72.87286663,30850_11936_254
254,2,2,0,894.6,12.0,42.0,1,1,27-08-2016,1.512083333,1.52,11.05645833,11.35,0,29.23132434,31.41093247,98.3125,100.0,26.27875,26.88,0,1,0,30850,11936,11936-11933-3,Marol,19.5359147,72.87427963,30850_11936_255
255,1,2,0,499.9,11.0,24.0,1,0,01-12-2016,28.2434375,53.61,11.06175258,11.3,0,27.58894488,34.27293295,62.66145833,81.98,26.71416667,33.0,0,0,1,30850,11936,11936-11933-3,Chhatrapati Shivaji International Airport Area,19.4977797,72.87550163,30850_11936_256
256,1,1,0,456.2,4.0,5.0,0,1,03-12-2016,27.99447917,55.93,11.00947917,11.22,0,28.39602214,37.18052785,62.67802083,81.23,27.05854167,34.28,0,0,1,30850,11936,11936-11933-3,Greater Indra Nagar,19.4735637,72.87407473,30850_11936_257
257,0,0,0,859.1,10.0,42.0,1,1,31-12-2016,19.4711828,55.64,11.05708333,11.31,1,26.61361754,33.18724038,60.2015625,78.37,25.51645833,32.76,0,0,1,30850,13669,13669-30473-1,J B Nagar,19.4250397,72.87728733,30850_13669_258
258,0,0,0,1600.0,9.571917808219178,26.0,1,1,31-01-2017,41.94989247,107.69,11.04635417,11.26,1,27.32789007,33.25728803,51.78552083,69.73,26.45958333,32.51,0,0,1,30850,13669,13669-30473-1,Ashok Nagar,19.000738,72.87717444,30850_13669_259
259,0,1,0,450.9,4.0,6.0,0,1,15-02-2017,93.73270833,128.54,11.00270833,11.23,0,28.52915593,35.39308053,52.10135417,69.33,27.60833333,34.69,0,0,1,30850,13669,13669-30473-1,Sahar Village,19.000343,72.87742619,30850_13669_260
260,2,0,0,1285.9,9.0,22.0,1,0,17-02-2017,35.45541667,87.85,11.05489583,11.3,1,29.99032398,37.89629038,47.66510417,65.88,29.26364583,36.28,0,0,1,30850,13669,13669-30473-1,Anand Nagar,19.0035868,72.87861184,30850_13669_261
261,2,1,0,365.0,1.0,12.0,0,1,04-03-2017,133.6586458,176.08,11.029375,11.24,0,27.95986139,34.61054591,62.69229167,78.13,26.93072917,31.96,1,0,0,30850,13669,13669-30473-1,Subhash Nagar,19.0051227,72.87893054,30850_13669_262
262,0,2,0,930.0,15.0,42.0,1,1,22-03-2017,43.5878125,54.21,11.05385417,11.27,0,30.28341691,37.64308565,63.6021875,81.3,28.4875,33.02,1,0,0,30850,13669,13669-30473-1,Oberoi Splendor,19.052778,72.87158992,30850_13669_263
263,2,0,7,651.96,3.0,24.0,1,1,29-03-2017,68.2325,161.17,11.03145833,11.26,1,35.69464722,42.50800821,79.63989583,85.49,29.4009375,32.88,1,0,0,30850,13669,13669-30473-1,Pratap Nagar,19.0597036,72.87943175,30850_13669_264
264,0,0,7,1083.4,7.0,22.75098814229249,1,0,12-04-2017,120.1239583,187.41,11.11614583,11.4,1,36.73449383,47.1072775,76.45427083,88.17,30.10729167,34.69,1,0,0,30850,13669,13669-30473-1,Majas Wadi,19.063846,72.87783715,30850_13669_265
265,0,1,7,2487.0,24.0,7.0,0,1,20-04-2017,156.0,240.73,11.02166667,11.3,0,35.25940528,42.35055232,75.6053125,84.94,29.61114583,33.44,1,0,0,30850,13669,13669-30473-1,Gupha Tekdi,19.069258,72.87661398,30850_13669_266
266,0,2,0,908.0,3.0,22.75098814229249,1,0,05-05-2017,32.894375,131.85,11.1621875,11.45,1,39.41087308,47.36177721,76.45489583,85.71,30.98177083,34.32,1,0,0,30850,13669,13669-30473-1,Laxmi Nagar,19.0740149,72.87568157,30850_13669_267
267,2,0,5,309.7,5.0,17.0,1,1,30-05-2017,51.288125,149.76,11.07458333,11.31,1,41.33553481,47.62043372,77.76395833,84.91,31.40885417,34.28,1,0,0,30850,13669,13669-30473-1,Poonam Nagar,19.077711,72.87312264,30850_13669_268
268,0,1,1,999.0,5.0,22.75098814229249,0,1,16-06-2017,71.13270833,200.22,11.08677083,11.29,1,38.66508964,46.02621345,79.47427083,88.73,30.43708333,34.06,1,0,0,30850,13669,13669-30473-1,Samarth Nagar,19.11452,72.87672882,30850_13669_269
269,0,1,7,552.09,7.0,38.0,1,1,20-06-2017,58.60375,134.28,10.61552083,11.42,1,38.94129364,44.65652393,77.07135417,89.84,30.74458333,33.52,1,0,0,30850,13669,13669-30473-1,Janata Colony,19.1540191,72.87395984,30850_13669_270
270,2,0,0,633.7,2.0,22.0,1,1,16-07-2017,97.84489583,113.82,11.056875,11.28,0,32.38096315,39.03232527,84.13239583,91.31,27.87270833,30.8,0,1,0,30850,13669,13669-30473-1,Bandrekar Wadi,19.9384357,72.87608983,30850_13669_271
271,0,0,0,943.4,10.0,31.0,1,1,03-03-2016,102.1627083,125.1,10.96958333,11.26,0,33.52302475,38.41121971,67.2396875,85.09,29.84572917,33.95,1,0,0,30850,13669,13669-30473-1,Shyam Nagar,19.9108927,72.87623133,30850_13669_272
272,1,0,7,1569.6,24.0,42.0,1,1,22-06-2016,118.3796875,159.87,11.0834375,11.22,0,32.45562645,38.44941622,92.05677083,99.85,27.55375,30.01,1,0,0,30850,13671,11932-13671-2,Squatters Colony,19.8857477,72.87600273,30850_13671_273
273,1,0,0,1401.0,9.0,16.0,1,0,29-07-2016,69.77552083,137.04,11.03916667,11.31,1,27.20552083,34.72,99.2634375,100.0,25.62072917,28.0,0,1,0,30850,13671,11932-13671-2,Harijan Nagar Nagar,19.8995617,72.87206153,30850_13671_274
274,2,0,1,641.4,3.0,39.0,1,0,24-09-2016,61.15416667,289.47,7.478645833,11.36,1,30.84578601,35.38355794,98.74520833,100.0,26.73354167,28.11,0,1,0,30850,13671,11932-13671-2,Meghwadi,19.3369794,72.8753163,30850_13671_275
275,0,0,0,245.1,1.0,22.75098814229249,1,1,04-10-2016,80.76041667,121.81,11.04979167,11.27,0,27.15715459,30.7661533,98.23958333,100.0,25.6159375,26.91,0,1,0,30850,13671,11932-13671-2,Prem Nagar,19.3370794,72.8753263,30850_13671_276
276,0,1,0,2300.0,14.0,10.0,0,1,17-11-2016,53.42041667,122.99,11.0946875,11.3,1,29.01596149,35.96891312,64.06947917,83.89,27.47604167,34.14,0,0,1,30850,13671,11932-13671-2,Seetawadi,19.3373794,72.8757263,30850_13671_277
277,1,0,7,795.1,14.0,28.0,1,0,25-11-2016,37.340625,317.0,10.15697917,11.21,1,29.25889613,36.39914559,58.83083333,68.82,27.6453125,34.13,0,0,1,30850,13671,11932-13671-2,Indira Nagar,19.3165557,72.87326973,30850_13671_278
278,1,1,0,635.0,2.0,10.0,0,1,15-12-2016,44.6934375,95.41,11.081875,11.36,0,28.41034922,34.35724807,61.45010417,73.83,27.1553125,32.85,0,0,1,30850,13671,11932-13671-2,Shankarwadi,19.3472797,72.87556003,30850_13671_279
279,0,1,7,350.0,3.0,12.0,0,1,30-03-2017,77.856875,226.77,10.96729167,11.26,1,35.04040655,43.52019559,80.65583333,87.25,29.10822917,33.28,1,0,0,30850,13671,11932-13671-2,Natwar Nagar,19.3535207,72.87592053,30850_13671_280
280,1,0,7,215.0,4.0,20.0,1,0,31-03-2017,57.0388172,172.38,11.0253125,11.33,1,34.4748285,44.24785057,72.39177083,88.33,29.76114583,34.12,1,0,0,30850,13671,11932-13671-2,Parsi Colony,19.3821999,72.87857416,30850_13671_281
281,1,0,7,2206.0,18.0,32.0,1,1,19-04-2017,91.76760417,156.35,11.2075,11.43,1,36.05568554,43.41174303,75.120625,84.86,29.94614583,33.71,1,0,0,30850,13671,11932-13671-2,Aksa Gaon,19.3853207,72.87963283,30850_13671_282
282,1,1,7,800.0,9.571917808219178,22.75098814229249,0,1,04-05-2017,90.75635417,205.94,11.05895833,11.28,1,37.1182866,43.33797919,77.6765625,86.41,30.0775,33.31,1,0,0,30850,13671,11932-13671-2,Erangal Gaon,19.3317637,72.87579723,30850_13671_283
283,0,2,7,1448.0,26.0,34.0,1,1,10-05-2017,31.57458333,100.88,10.98166667,11.47,1,37.78452896,45.9394831,75.786875,84.04,30.515,34.25,1,0,0,30850,13671,11932-13671-2,Daravali Village,19.3265227,72.87651603,30850_13671_284
284,1,1,0,1270.0,1.0,7.0,0,1,06-06-2017,81.70604167,120.5,11.12083333,11.46,0,40.24249022,45.76149507,75.10510417,84.0,31.3928125,34.49,1,0,0,30850,13671,11932-13671-2,Bhati Gaon,19.2556167,72.87132593,30850_13671_285
285,0,1,0,2125.0,13.0,11.0,0,1,29-02-2016,52.11625,139.79,11.046875,11.26,1,29.23490913,35.48708325,68.986875,86.56,27.67604167,32.85,0,0,1,30850,13671,11932-13671-2,Patil Wadi,19.2426866,72.87185115,30850_13671_286
286,1,0,0,709.1,17.0,18.0,1,0,01-03-2016,47.58907217,89.73,11.04680412,11.26,0,30.25343324,38.39506233,70.638125,83.11,27.69385417,32.64,1,0,0,30850,13671,11932-13671-2,Christian Wada,19.4316457,72.87379083,30850_13671_287
287,0,1,0,2184.0,15.0,9.0,0,1,01-03-2016,64.82041237,95.56,10.95,10.95,0,30.25343324,38.39506233,70.638125,83.11,27.69385417,32.64,1,0,0,30850,13671,11932-13671-2,Sai Wadi,19.3974857,72.87986583,30850_13671_288
288,1,2,0,499.9,11.0,24.0,1,0,13-07-2016,30.30333333,52.08,11.00572917,11.29,0,34.15697917,37.35,94.21510417,100.0,27.92395833,29.12,0,1,0,30850,13671,11932-13671-2,Harbadevi,19.4166047,72.87017483,30850_13671_289
289,0,0,7,1605.7,18.0,21.0,1,0,16-07-2016,46.4975,191.7,10.86010417,11.33,1,34.1371875,38.91,91.935,99.08,28.02822917,29.51,0,1,0,30850,13671,11932-13671-2,Pascal Wadi,19.4602457,72.87965773,30850_13671_290
290,0,0,0,1194.0,6.0,19.0,1,1,26-09-2016,100.9928125,132.92,11.0896875,11.3,0,30.55452237,36.08306235,91.98635417,97.22,26.880625,28.53,0,1,0,30850,13671,11932-13671-2,Ambu Bet,19.4619547,72.87015033,30850_13671_291
291,0,1,0,533.1,5.0,22.75098814229249,0,1,26-10-2016,39.32166667,160.26,11.08791667,11.31,1,29.94409723,39.28861593,77.14260417,90.13,27.41541667,32.9,0,1,0,30850,13671,11932-13671-2,Mangroves Forest,19.069158,72.87660398,30850_13671_292
292,1,1,0,1244.9,5.0,12.0,0,1,02-11-2016,58.9209375,65.27,11.00072917,11.22,0,30.42832077,38.12012101,61.729375,70.8,28.33260417,34.08,0,0,1,30850,13671,11932-13671-2,Udyog Nagar,19.9261118,72.87819933,30850_13671_293
293,1,1,0,1820.0,8.0,5.0,0,1,22-02-2017,75.60677083,135.01,11.06458333,11.36,0,28.12921059,34.5899321,67.82645833,81.16,26.738125,31.4,0,0,1,30850,13671,11932-13671-2,Piramal Nagar,19.3601427,72.87614333,30850_13671_294
294,0,1,0,343.0,3.0,12.0,0,1,10-03-2017,119.9727083,155.91,11.10729167,11.36,0,27.50791977,31.9489353,67.22833333,80.41,26.20072917,29.64,1,0,0,30850,13671,11932-13671-2,Jawahar Nagar,19.4601457,72.87964773,30850_13671_295
295,1,0,0,1276.3,6.0,22.0,1,0,05-04-2017,63.178125,137.34,11.044375,11.31,1,34.50030937,41.86129546,74.84083333,83.34,29.38291667,33.5,1,0,0,30850,13671,11932-13671-2,Siddharth Nagar,19.5505727,72.87288663,30850_13671_296
296,1,0,0,1276.3,6.0,22.0,1,0,10-04-2017,60.29552083,131.87,11.0675,11.28,1,34.33090538,44.26299916,62.24020833,78.17,30.3715625,35.04,1,0,0,30850,13671,11932-13671-2,Pathan Wadi,19.5512727,72.87295663,30850_13671_297
297,0,0,0,387.1,0.0,18.0,1,1,03-02-2016,94.0521875,117.08,11.0921875,11.31,0,26.41326774,32.26638985,62.98625,74.9,25.35083333,30.98,0,0,1,30850,13671,11932-13671-2,Dindoshipada,19.0402266,72.87722231,30850_13671_298
298,0,0,7,1078.1,11.0,24.0,1,0,20-04-2016,71.31958333,200.56,11.07083333,11.38,1,36.2644263,44.11442167,81.26010417,92.33,29.496875,32.78,1,0,0,30850,13671,11932-13671-2,SV Patel Nagar,19.9095737,72.87947903,30850_13671_299
299,0,1,7,750.0,7.0,42.0,1,0,27-05-2016,73.885625,173.94,10.9821875,11.26,1,42.34956794,49.03189411,81.31739583,88.75,31.3375,34.09,1,0,0,30850,13671,11932-13671-2,BandraKurlaComplex,19.3368794,72.8753063,30850_13671_300
